ParticipantID,List_7,List_30,List_180,List_365,List_1825,List_5475,Indiff_Avg,k_7,k_30,k_180,k_365,k_1825,k_5475,k_avg,ln_k
DelayDiscountingTitrated-1087-1,99.0,523.0,60.0,185.0,125.0,1.0,165.5,1.3001443001443,0.03040152963671128,0.08703703703703704,0.012069603850425768,0.0038356164383561643,0.18246575342465754,0.2693256400885813,-1.3118340735646556
DelayDiscountingTitrated-3048-1,999.0,999.0,987.0,849.0,889.0,851.0,929.0,0.000143000143000143,3.33667000333667e-05,7.317347742879658e-05,0.00048727753844167996,6.841610552105644e-05,3.197956741732799e-05,0.00013953558864039512,-8.877190873537574
DelayDiscountingTitrated-2075-1,749.0,871.0,249.0,199.0,249.0,1.0,386.3333333333333,0.047873354949456416,0.0049368541905855335,0.01675591253904507,0.011027741446960832,0.0016526379490565,0.18246575342465754,0.04411870908329365,-3.1208713442430804
DelayDiscountingTitrated-2030-1,996.0,991.0,837.0,201.0,21.0,6.0,508.6666666666667,0.0005737234652897303,0.0003027245206861756,0.0010819062790388956,0.010890751720847816,0.025544683626875408,0.03025875190258752,0.011442090252554257,-4.4704565953366115
DelayDiscountingTitrated-2088-1,990.0,781.0,199.0,981.0,399.0,201.0,591.8333333333334,0.001443001443001443,0.009346991037131882,0.02236180904522613,5.306299135631799e-05,0.0008253510488550142,0.0007260501147231878,0.005792710946715663,-5.151154885106218
DelayDiscountingTitrated-3088-1,999.0,999.0,999.0,975.0,949.0,975.0,982.6666666666666,0.000143000143000143,3.33667000333667e-05,5.561116672227784e-06,7.024938531787847e-05,2.944700261269974e-05,4.683292354525231e-06,4.771793999847349e-05,-9.950203130181151
DelayDiscountingTitrated-1002-1,729.0,597.0,499.0,445.0,307.0,97.0,445.6666666666667,0.05310601606897903,0.02250139586823004,0.005577822311289245,0.003416961674619055,0.0012368925973852125,0.0017003248128795367,0.014589902222230352,-4.227425618167613
DelayDiscountingTitrated Backup1-3066-1,999.0,769.0,523.0,801.0,199.0,301.0,598.6666666666666,0.000143000143000143,0.010013003901170351,0.005066921606118547,0.0006806560292784704,0.0022055482893921664,0.0004241569198561871,0.0030888811481359774,-5.779946341624049
DelayDiscountingTitrated Backup1-3099-1,799.0,103.0,163.0,199.0,99.0,49.0,235.33333333333334,0.03593777936706598,0.2902912621359223,0.02852760736196319,0.011027741446960832,0.0049868548498685486,0.0035448700027956386,0.06238601919409609,-2.7744140800866797
DelayDiscountingTitrated-2112-1,799.0,799.0,719.0,199.0,93.0,30.0,439.8333333333333,0.03593777936706598,0.008385481852315394,0.002171225467470252,0.011027741446960832,0.005343938724407129,0.005905631659056316,0.011461966419545984,-4.468720992577177
DelayDiscountingTitrated-3157-1,549.0,401.0,199.0,599.0,123.0,97.0,328.0,0.11735623211033047,0.049792186201163754,0.02236180904522613,0.0018341070734328904,0.0039068938634591825,0.0017003248128795367,0.032825258851082,-3.4165569730336007
DelayDiscountingTitrated-1085-1,955.0,871.0,1.0,1.0,48.0,1.0,312.8333333333333,0.006731488406881077,0.0049368541905855335,5.55,2.736986301369863,0.010867579908675798,0.18246575342465754,1.4153313295501102,0.3473636588442489
DelayDiscountingTitrated-1078-1,825.0,943.0,987.0,587.0,185.0,891.0,736.3333333333334,0.030303030303030304,0.002014846235418876,7.317347742879658e-05,0.0019276096240461132,0.0024139207700851536,2.234419281603452e-05,0.006125820767137546,-5.095242528730952
DelayDiscountingTitrated Backup1-3080-1,775.0,239.0,213.0,25.0,56.0,13.0,220.16666666666666,0.041474654377880185,0.10613668061366806,0.020526864893062075,0.10684931506849316,0.00923679060665362,0.01386722866174921,0.04968192237025105,-3.0021141470521857
DelayDiscountingTitrated-3136-1,999.0,925.0,199.0,199.0,99.0,125.0,424.3333333333333,0.000143000143000143,0.002702702702702703,0.02236180904522613,0.011027741446960832,0.0049868548498685486,0.0012785388127853881,0.007083441166757291,-4.949995448853492
DelayDiscountingTitrated Backup1-2038-1,499.0,499.0,391.0,109.0,1.0,1.0,250.0,0.14342971657600917,0.03346693386773547,0.00865302642796249,0.022395375141384944,0.5473972602739726,0.18246575342465754,0.15630134428528705,-1.85596944091807
DelayDiscountingTitrated-1104-1,999.0,799.0,1.0,1.0,1.0,1.0,300.3333333333333,0.000143000143000143,0.008385481852315394,5.55,2.736986301369863,0.5473972602739726,0.18246575342465754,1.5042296328439682,0.4082808952852404
DelayDiscountingTitrated-2093-1,149.0,1.0,1.0,1.0,1.0,1.0,25.666666666666668,0.8159156279961649,33.3,5.55,2.736986301369863,0.5473972602739726,0.18246575342465754,7.188794157177441,1.9725234465659902
DelayDiscountingTitrated-3016-1,499.0,375.0,399.0,125.0,125.0,125.0,274.6666666666667,0.14342971657600917,0.05555555555555555,0.008368142578668894,0.019178082191780823,0.0038356164383561643,0.0012785388127853881,0.038607608692192666,-3.254305905558184
DelayDiscountingTitrated-2053-1,25.0,951.0,595.0,199.0,445.0,43.0,376.3333333333333,5.571428571428571,0.001717490361023484,0.003781512605042017,0.011027741446960832,0.000683392334923811,0.004064988849952214,0.9321172828377456,-0.07029663225906606
DelayDiscountingTitrated-1024-1,999.0,999.0,299.0,199.0,999.0,973.0,744.6666666666666,0.000143000143000143,3.33667000333667e-05,0.013024897807506503,0.011027741446960832,5.484936991786307e-07,5.068352363119289e-06,0.00403910382392719,-5.511732437376648
DelayDiscountingTitrated-1061-1,715.0,971.0,625.0,725.0,771.0,243.0,675.0,0.056943056943056944,0.0009955372468245796,0.0033333333333333335,0.0010392064241851677,0.00016274896505161416,0.0005689911118627506,0.010507145670719064,-4.5556997132125625
DelayDiscountingTitrated-2097-1,949.0,749.0,429.0,473.0,377.0,249.0,537.6666666666666,0.007677254252596718,0.011170449488206497,0.007394457394457395,0.003052506588664601,0.0009054903528214818,0.0005508793163521667,0.00512517289884981,-5.273591018165785
DelayDiscountingTitrated-1058-1,941.0,439.0,645.0,227.0,107.0,35.0,399.0,0.008957036587217247,0.04259681093394078,0.00305770887166236,0.009329551626335164,0.004573038023300473,0.005035877364644488,0.012258337234516753,-4.4015489829153385
DelayDiscountingTitrated-1100-1,999.0,994.0,999.0,937.0,801.0,189.0,819.8333333333334,0.000143000143000143,0.00020120724346076458,5.561116672227784e-06,0.00018420783321881258,0.0001361312058556941,0.0007837452586311034,0.0002423088001397909,-8.325297611611097
DelayDiscountingTitrated Backup1-3084-1,957.0,865.0,699.0,913.0,555.0,199.0,698.0,0.006418868487834005,0.005202312138728324,0.0023923064695596883,0.0002610691833335834,0.0004393434530420832,0.0007351827631307222,0.002574847082604734,-5.96196513202604
DelayDiscountingTitrated Backup1-3044-1,998.0,969.0,948.0,947.0,787.0,163.0,802.0,0.000286286859433152,0.001066391468868249,0.00030473511486169713,0.00015333207967482026,0.00014830029068249465,0.000937893940667283,0.00048282329236461603,-7.635859825570285
DelayDiscountingTitrated-1020-1,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.000143000143000143,3.33667000333667e-05,5.561116672227784e-06,2.7424684958931536e-06,5.484936991786307e-07,1.8283123305954356e-07,3.090029218897813e-05,-10.384744918151297
DelayDiscountingTitrated-1065-1,999.0,499.0,735.0,371.0,871.0,691.0,694.3333333333334,0.000143000143000143,0.03346693386773547,0.00200302343159486,0.004644980245910719,8.115376751647453e-05,8.167634756061298e-05,0.006736794633886381,-5.000171040786277
DelayDiscountingTitrated-1098-1,975.0,499.0,399.0,193.0,301.0,6.0,395.5,0.003663003663003663,0.03346693386773547,0.008368142578668894,0.01145574561714813,0.0012724707595685614,0.03025875190258752,0.014747508064785373,-4.216681155229396
DelayDiscountingTitrated-3057-1,987.0,749.0,389.0,119.0,25.0,27.0,382.6666666666667,0.001881603705311912,0.011170449488206497,0.008726078263353327,0.020283181765857028,0.021369863013698632,0.006582107221376628,0.011668880576300672,-4.450829760480769
DelayDiscountingTitrated-2057-1,999.0,987.0,925.0,399.0,199.0,62.0,595.1666666666666,0.000143000143000143,0.00043904086457277944,0.00045045045045045046,0.004126755244275071,0.0022055482893921664,0.0027632935631168067,0.0016880147591345693,-6.384202139283463
DelayDiscountingTitrated-2012-1,994.0,990.0,987.0,799.0,699.0,359.0,804.6666666666666,0.0008623167576889911,0.0003367003367003367,7.317347742879658e-05,0.0006892176864916762,0.00023595351480588708,0.0003261215196957556,0.0004205805488019072,-7.773874542075322
DelayDiscountingTitrated Backup1-3060-1,970.0,901.0,89.0,197.0,24.0,19.0,366.6666666666667,0.004418262150220913,0.003662597114317425,0.05686641697877653,0.01116751269035533,0.02228310502283105,0.00943042537851478,0.017971386555836005,-4.0189744216843994
DelayDiscountingTitrated Backup1-3025-1,975.0,699.0,499.0,593.0,219.0,49.0,505.6666666666667,0.003663003663003663,0.01435383881735813,0.005577822311289245,0.0018803853172861466,0.001954087696253206,0.0035448700027956386,0.005162334634664338,-5.266366353234301
DelayDiscountingTitrated-3073-1,987.0,799.0,99.0,51.0,19.0,16.0,328.5,0.001881603705311912,0.008385481852315394,0.050561167227833895,0.050980392156862744,0.02829127613554434,0.011232876712328766,0.02522213296503284,-3.6800333776745124
DelayDiscountingTitrated-2073-1,799.0,515.0,129.0,123.0,75.0,1.0,273.6666666666667,0.03593777936706598,0.0313915857605178,0.037510766580534025,0.019534469317295914,0.006757990867579908,0.18246575342465754,0.052266390886275195,-2.951401736158411
DelayDiscountingTitrated-2036-1,899.0,749.0,399.0,169.0,601.0,77.0,482.3333333333333,0.01604957889718735,0.011170449488206497,0.008368142578668894,0.013471670584420848,0.00036377726620016865,0.0021894087647512306,0.008602171263239165,-4.755740635118816
DelayDiscountingTitrated Backup1-3140-1,999.0,998.0,937.0,975.0,889.0,619.0,902.8333333333334,0.000143000143000143,6.68002672010688e-05,0.0003735325506937033,7.024938531787847e-05,6.841610552105644e-05,0.00011242171420983911,0.00013907002765728153,-8.880532955600678
DelayDiscountingTitrated-1081-1,619.0,637.0,613.0,25.0,763.0,439.0,516.0,0.0879298407569813,0.018995290423861853,0.0035073409461663946,0.10684931506849316,0.0001702005422000395,0.00023340718319967546,0.03628089915348374,-3.316463870318946
DelayDiscountingTitrated-2116-1,999.0,437.0,29.0,1.0,1.0,1.0,244.66666666666666,0.000143000143000143,0.042944317315026695,0.18601532567049808,2.736986301369863,0.5473972602739726,0.18246575342465754,0.6159919930328364,-0.4845213138564138
DelayDiscountingTitrated-3153-1,976.0,943.0,375.0,99.0,501.0,193.0,514.5,0.00351288056206089,0.002014846235418876,0.009259259259259259,0.024934274249342744,0.000545757799469554,0.000763716374476542,0.006838455746671311,-4.985193340867626
DelayDiscountingTitrated-1124-1,895.0,193.0,333.0,825.0,267.0,6.0,419.8333333333333,0.01675977653631285,0.1393782383419689,0.011127794461127794,0.00058115400581154,0.0015042840285259863,0.03025875190258752,0.033268333212722434,-3.4031492890127972
DelayDiscountingTitrated-3151-1,999.0,925.0,927.0,845.0,425.0,179.0,716.6666666666666,0.000143000143000143,0.002702702702702703,0.0004374925086899197,0.0005025532949663613,0.000741337630942788,0.0008377337312823653,0.0008941366685973801,-7.019651921323238
DelayDiscountingTitrated Backup1-1015-1,921.0,585.0,499.0,489.0,245.0,199.0,489.6666666666667,0.012253761439429191,0.02364672364672365,0.005577822311289245,0.0028629856850715747,0.0016885658372938217,0.0007351827631307222,0.007794173613823033,-4.854378796996412
DelayDiscountingTitrated-1043-1,731.0,919.0,1.0,1.0,1.0,1.0,275.6666666666667,0.05256986515536447,0.0029379760609358,5.55,2.736986301369863,0.5473972602739726,0.18246575342465754,1.5120595260474659,0.4134726460614112
DelayDiscountingTitrated-3071-1,929.0,972.0,499.0,799.0,449.0,155.0,633.8333333333334,0.010918037828694448,0.0009602194787379973,0.005577822311289245,0.0006892176864916762,0.0006724227354547396,0.0009957283841508322,0.0033022414041364904,-5.7131538276960185
DelayDiscountingTitrated-2071-1,22.0,815.0,75.0,87.0,801.0,13.0,302.1666666666667,6.35064935064935,0.0075664621676891615,0.06851851851851852,0.02875137773578964,0.0001361312058556941,0.01386722866174921,1.078248178156492,0.07533766691442477
DelayDiscountingTitrated Backup1-3046-1,998.0,994.0,994.0,949.0,499.0,411.0,807.5,0.000286286859433152,0.00020120724346076458,3.35345405767941e-05,0.0001472350130634987,0.0005501413786477064,0.000261751602617516,0.00024669277296657195,-8.307366829683472
DelayDiscountingTitrated-3148-1,998.0,946.0,889.0,601.0,497.0,301.0,705.3333333333334,0.000286286859433152,0.0019027484143763213,0.000693663292088489,0.0018188863310008433,0.0005545602381411758,0.0004241569198561871,0.0009467170091493614,-6.962510338212165
DelayDiscountingTitrated-2055-1,998.0,171.0,133.0,171.0,75.0,95.0,273.8333333333333,0.000286286859433152,0.16159844054580896,0.03621553884711779,0.013282063606504847,0.006757990867579908,0.0017399663542417689,0.03664671451344774,-3.306431499594215
DelayDiscountingTitrated-1067-1,999.0,998.0,994.0,998.0,975.0,994.0,993.0,0.000143000143000143,6.68002672010688e-05,3.35345405767941e-05,5.490432920635792e-06,1.4049877063575694e-05,1.1025054436206278e-06,4.399629436763967e-05,-10.031405146509906
DelayDiscountingTitrated-2095-1,949.0,899.0,799.0,487.0,153.0,16.0,550.5,0.007677254252596718,0.0037449017426770485,0.0013975803087192323,0.00288599476807966,0.0030333960068045485,0.011232876712328766,0.004995333965200996,-5.299251009216545
DelayDiscountingTitrated Backup1-3123-1,999.0,925.0,437.0,443.0,331.0,43.0,529.6666666666666,0.000143000143000143,0.002702702702702703,0.007157386219171116,0.003444757104424998,0.0011074783760294665,0.004064988849952214,0.003103385565880107,-5.775261645392244
DelayDiscountingTitrated-3068-1,998.0,996.0,749.0,996.0,999.0,199.0,822.8333333333334,0.000286286859433152,0.00013386880856760375,0.0018617415813677496,1.100291577267976e-05,5.484936991786307e-07,0.0007351827631307222,0.0005047719036618477,-7.59140390664234
DelayDiscountingTitrated-2068-1,651.0,191.0,609.0,469.0,285.0,365.0,428.3333333333333,0.07658547289883695,0.1411867364746946,0.0035668673599708084,0.003101907293279201,0.0013746695505888007,0.00031775817852004756,0.03768890195931506,-3.278389605602804
DelayDiscountingTitrated Backup1-3086-1,998.0,799.0,499.0,751.0,99.0,49.0,532.5,0.000286286859433152,0.008385481852315394,0.005577822311289245,0.0009083778706017548,0.0049868548498685486,0.0035448700027956386,0.003948282291050621,-5.534474657674612
DelayDiscountingTitrated-3130-1,999.0,943.0,825.0,749.0,149.0,13.0,613.0,0.000143000143000143,0.002014846235418876,0.0011784511784511784,0.0009181191360169724,0.0031295393950537833,0.01386722866174921,0.0035418641249483607,-5.643102101467307
DelayDiscountingTitrated-1102-1,323.0,945.0,521.0,281.0,565.0,99.0,455.6666666666667,0.2994250331711632,0.0019400352733686067,0.005107698869695031,0.007010188660849218,0.00042186931749302943,0.001662284949956183,0.05259451837375422,-2.945143378095795
DelayDiscountingTitrated-2099-1,975.0,87.0,998.0,13.0,97.0,663.0,472.1666666666667,0.003663003663003663,0.34980842911877397,1.11333778668448e-05,0.20800842992623814,0.00510097443863861,9.28393837338237e-05,0.09444746831804252,-2.359711489861387
DelayDiscountingTitrated-1056-1,799.0,901.0,599.0,99.0,497.0,99.0,499.0,0.03593777936706598,0.003662597114317425,0.00371916156557225,0.024934274249342744,0.0005545602381411758,0.001662284949956183,0.011745109580732625,-4.444318330924778
DelayDiscountingTitrated-2021-1,243.0,99.0,63.0,1.0,1.0,1.0,68.0,0.4450323339212228,0.30336700336700334,0.0826278659611993,2.736986301369863,0.5473972602739726,0.18246575342465754,0.7163127530529865,-0.3336384014535091
DelayDiscountingTitrated-2064-1,183.0,201.0,87.0,37.0,63.0,375.0,157.66666666666666,0.6377829820452772,0.13250414593698176,0.05830140485312899,0.07130692336171789,0.008149597738638834,0.00030441400304414006,0.15139157798979813,-1.8878855670703238
DelayDiscountingTitrated-3064-1,980.0,799.0,1.0,799.0,925.0,1.0,584.1666666666666,0.0029154518950437317,0.008385481852315394,5.55,0.0006892176864916762,4.4427989633469086e-05,0.18246575342465754,0.9574167221413569,-0.043516535974718135
DelayDiscountingTitrated Backup1-1045-1,715.0,887.0,739.0,609.0,67.0,133.0,525.0,0.056943056943056944,0.0042465238632093194,0.0019621109607577806,0.0017590030816294396,0.007630341443467594,0.0011906478525079824,0.012288614024104841,-4.399082134415677
DelayDiscountingTitrated Backup1-3077-1,999.0,998.0,897.0,988.0,399.0,97.0,729.6666666666666,0.000143000143000143,6.68002672010688e-05,0.000637928898798464,3.3276024624258224e-05,0.0008253510488550142,0.0017003248128795367,0.0005677801992264142,-7.473776187329503
DelayDiscountingTitrated Backup1-2032-1,245.0,499.0,43.0,6.0,57.0,2.0,142.0,0.4402332361516035,0.03346693386773547,0.12364341085271317,0.45388127853881277,0.009065128574861811,0.09114155251141552,0.19190525674952366,-1.6507534831726232
DelayDiscountingTitrated-3144-1,951.0,949.0,691.0,689.0,775.0,595.0,775.0,0.007360672975814932,0.001791359325605901,0.0024843222383019777,0.0012366542736147285,0.0001590808661069377,0.00012432370208357316,0.002192735563588008,-6.122605398856196
DelayDiscountingTitrated-3101-1,994.0,901.0,663.0,375.0,199.0,1.0,522.1666666666666,0.0008623167576889911,0.003662597114317425,0.0028238645885704707,0.0045662100456621,0.0022055482893921664,0.18246575342465754,0.03276438170338145,-3.4184132773117497
DelayDiscountingTitrated-2101-1,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.000143000143000143,3.33667000333667e-05,5.561116672227784e-06,2.7424684958931536e-06,5.484936991786307e-07,1.8283123305954356e-07,3.090029218897813e-05,-10.384744918151297
DelayDiscountingTitrated-1096-1,557.0,533.0,829.0,417.0,831.0,369.0,589.3333333333334,0.11361887663503463,0.0292057535959975,0.0011459589867310012,0.0038303603692388553,0.00011143530652951552,0.0003123337169444754,0.024704119768412663,-3.7007852570130577
DelayDiscountingTitrated-2059-1,999.0,983.0,970.0,859.0,487.0,749.0,841.1666666666666,0.000143000143000143,0.0005764665988470667,0.0001718213058419244,0.00044971055862981805,0.000577198953615932,6.12079424011315e-05,0.00032990091705600264,-8.016718199933655
DelayDiscountingTitrated-3059-1,972.0,948.0,649.0,449.0,401.0,99.0,586.3333333333334,0.00411522633744856,0.0018284106891701829,0.00300462249614792,0.003362113677273698,0.0008185016909780344,0.001662284949956183,0.0024651933068290965,-6.0054850539418965
DelayDiscountingTitrated Backup1-3112-1,989.0,943.0,597.0,551.0,199.0,69.0,558.0,0.0015889065434060378,0.002014846235418876,0.0037502326447050064,0.002232553514158566,0.0022055482893921664,0.0024644298855138642,0.0023760861854324193,-6.042300604809457
DelayDiscountingTitrated-3125-1,913.0,986.0,799.0,199.0,175.0,99.0,528.5,0.01361289313096542,0.00047329276538201487,0.0013975803087192323,0.011027741446960832,0.002583170254403131,0.001662284949956183,0.0051261604760644685,-5.273398345236012
DelayDiscountingTitrated-2125-1,999.0,999.0,1.0,193.0,1.0,1.0,365.6666666666667,0.000143000143000143,3.33667000333667e-05,5.55,0.01145574561714813,0.5473972602739726,0.18246575342465754,1.0485825210264685,0.04743927215075423
DelayDiscountingTitrated Backup1-3093-1,799.0,797.0,275.0,217.0,189.0,75.0,392.0,0.03593777936706598,0.00849017147636972,0.014646464646464647,0.009885739536645413,0.0023512357758933102,0.0022526636225266364,0.012260675737494287,-4.401358232742214
DelayDiscountingTitrated-1117-1,399.0,899.0,789.0,675.0,805.0,799.0,727.6666666666666,0.21518080916577156,0.0037449017426770485,0.0014857062385579495,0.0013191273465246068,0.00013273206840806604,4.594784576611175e-05,0.03698487073461756,-3.2972463490243213
DelayDiscountingTitrated-3038-1,994.0,994.0,847.0,689.0,165.0,125.0,635.6666666666666,0.0008623167576889911,0.00020120724346076458,0.0010035419126328217,0.0012366542736147285,0.002772934827729348,0.0012785388127853881,0.0012258656379853404,-6.7041080412868945
DelayDiscountingTitrated-2005-1,999.0,849.0,199.0,99.0,99.0,99.0,390.6666666666667,0.000143000143000143,0.005928543384373773,0.02236180904522613,0.024934274249342744,0.0049868548498685486,0.001662284949956183,0.010002794436961254,-4.604890781329083
DelayDiscountingTitrated-2040-1,999.0,789.0,699.0,499.0,583.0,851.0,736.6666666666666,0.000143000143000143,0.008914237431347697,0.0023923064695596883,0.0027507068932385316,0.0003919265020324726,3.197956741732799e-05,0.00243735950109931,-6.016839997328195
DelayDiscountingTitrated-3040-1,607.0,201.0,501.0,913.0,4.0,51.0,379.5,0.09249235114144505,0.13250414593698176,0.005533377689066312,0.0002610691833335834,0.13643835616438357,0.0033986928104575162,0.061771332154277964,-2.784315903143306
DelayDiscountingTitrated-1072-1,999.0,998.0,849.0,399.0,999.0,993.0,872.8333333333334,0.000143000143000143,6.68002672010688e-05,0.0009880905640622954,0.004126755244275071,5.484936991786307e-07,1.2875516745069367e-06,0.0008877470439853773,-7.026823715929355
DelayDiscountingTitrated-1037-1,998.0,975.0,901.0,937.0,599.0,837.0,874.5,0.000286286859433152,0.0008547008547008547,0.0006104328523862375,0.00018420783321881258,0.0003668214146865781,3.556952150264862e-05,0.0003896698893213805,-7.850210614908678
DelayDiscountingTitrated Backup1-3053-1,999.0,999.0,999.0,999.0,299.0,301.0,766.0,0.000143000143000143,3.33667000333667e-05,5.561116672227784e-06,2.7424684958931536e-06,0.0012846474549869427,0.0004241569198561871,0.0003155791338407934,-8.061101087018628
DelayDiscountingTitrated-3118-1,701.0,975.0,475.0,988.0,889.0,201.0,704.8333333333334,0.06093336050540045,0.0008547008547008547,0.0061403508771929825,3.3276024624258224e-05,6.841610552105644e-05,0.0007260501147231878,0.011459359080360464,-4.468948495929615
DelayDiscountingTitrated Backup1-3109-1,998.0,615.0,439.0,1.0,1.0,1.0,342.5,0.000286286859433152,0.02086720867208672,0.007099468488990129,2.736986301369863,0.5473972602739726,0.18246575342465754,0.5825170465148338,-0.5403968295673275
DelayDiscountingTitrated-1070-1,921.0,841.0,667.0,999.0,349.0,369.0,691.0,0.012253761439429191,0.006302021403091558,0.0027736131934032984,2.7424684958931536e-06,0.0010220983632295796,0.0003123337169444754,0.003777761764098999,-5.57862357062615
DelayDiscountingTitrated-1035-1,984.0,998.0,379.0,967.0,387.0,29.0,624.0,0.0023228803716608595,6.68002672010688e-05,0.009102902374670185,9.349633806009264e-05,0.0008679338784467807,0.006115572350810896,0.003094930930141647,-5.777989689688572
DelayDiscountingTitrated-2007-1,974.0,749.0,483.0,345.0,303.0,91.0,490.8333333333333,0.0038134350249339984,0.011170449488206497,0.005946629859673338,0.005201508834623784,0.0012604548126045481,0.0018244768929700436,0.004869492485502035,-5.324765559740711
DelayDiscountingTitrated-3007-1,999.0,957.0,963.0,949.0,899.0,903.0,945.0,0.000143000143000143,0.0014977359804946011,0.00021345332871812624,0.0001472350130634987,6.1560028646746e-05,1.9620038734406367e-05,0.0003471007554429202,-7.965895458657184
DelayDiscountingTitrated-3042-1,699.0,397.0,399.0,97.0,125.0,19.0,289.3333333333333,0.06151645207439199,0.05062972292191436,0.008368142578668894,0.025504872193193053,0.0038356164383561643,0.00943042537851478,0.02654753859750654,-3.6288182437837033
DelayDiscountingTitrated Backup1-1026-1,899.0,999.0,992.0,497.0,801.0,1.0,698.1666666666666,0.01604957889718735,3.33667000333667e-05,4.4802867383512545e-05,0.002772801190705879,0.0001361312058556941,0.18246575342465754,0.03358373904763722,-3.393713286073482
DelayDiscountingTitrated Backup1-3014-1,999.0,613.0,599.0,599.0,249.0,99.0,526.3333333333334,0.000143000143000143,0.021044045676998368,0.00371916156557225,0.0018341070734328904,0.0016526379490565,0.001662284949956183,0.005009206226336055,-5.2964778142950415
DelayDiscountingTitrated Backup1-3051-1,989.0,799.0,795.0,629.0,603.0,391.0,701.0,0.0015889065434060378,0.008385481852315394,0.00143256464011181,0.0016159592307859834,0.00036075331107021967,0.00028448306064534214,0.0022780247730557978,-6.084446539101529
DelayDiscountingTitrated-1128-1,813.0,933.0,719.0,999.0,403.0,813.0,780.0,0.03285890001757161,0.002393712040014291,0.002171225467470252,2.7424684958931536e-06,0.0008117203168020667,4.201137901789977e-05,0.006380051948228668,-5.054579039302997
DelayDiscountingTitrated Backup1-2029-1,793.0,994.0,799.0,699.0,994.0,249.0,754.6666666666666,0.03729057827418483,0.00020120724346076458,0.0013975803087192323,0.0011797675740294355,3.307516330861884e-06,0.0005508793163521667,0.006770553372179549,-4.995172456524013
DelayDiscountingTitrated-1115-1,875.0,331.0,429.0,921.0,101.0,327.0,497.3333333333333,0.02040816326530612,0.06737160120845921,0.007394457394457395,0.0002350036440438475,0.004877254848772549,0.00037590940192423164,0.01677706496049389,-4.087742506204356
DelayDiscountingTitrated-3082-1,994.0,499.0,749.0,875.0,205.0,419.0,623.5,0.0008623167576889911,0.03346693386773547,0.0018617415813677496,0.0003913894324853229,0.0021249582358837285,0.00025326663833218907,0.006493434418915575,-5.036963701962231
RUN_DelayDiscountingTitrated-2043-1,187.0,125.0,149.0,49.0,201.0,175.0,147.66666666666666,0.6210847975553858,0.23333333333333334,0.03173005219985086,0.05317305004193458,0.0021781503441695633,0.0008610567514677103,0.15706007337102365,-1.8511269138826865
DelayDiscountingTitrated-2082-1,949.0,950.0,749.0,225.0,499.0,225.0,599.5,0.007677254252596718,0.0017543859649122807,0.0018617415813677496,0.009436834094368341,0.0005501413786477064,0.0006291222729578894,0.0036515799241417807,-5.612595349113585
DelayDiscountingTitrated-1008-1,863.0,375.0,621.0,847.0,193.0,97.0,499.3333333333333,0.02267836450918722,0.05555555555555555,0.0033905886562891393,0.0004948973815723504,0.002291149123429626,0.0017003248128795367,0.014351813339818902,-4.243878979615735
DelayDiscountingTitrated-3146-1,987.0,987.0,875.0,101.0,125.0,501.0,596.0,0.001881603705311912,0.00043904086457277944,0.0007936507936507937,0.024386274243862742,0.0038356164383561643,0.00018191926648985135,0.005253017552040708,-5.2489525956793806
DelayDiscountingTitrated-1069-1,471.0,533.0,935.0,415.0,83.0,809.0,541.0,0.16044889293296938,0.0292057535959975,0.00038621509209744504,0.003862023436210596,0.006053804258128404,4.312218139537509e-05,0.033333301916133116,-3.401198324178606
DelayDiscountingTitrated Backup1-3110-1,899.0,998.0,897.0,801.0,499.0,99.0,698.8333333333334,0.01604957889718735,6.68002672010688e-05,0.000637928898798464,0.0006806560292784704,0.0005501413786477064,0.001662284949956183,0.0032745650701782075,-5.7215702217130415
DelayDiscountingTitrated-1094-1,251.0,999.0,693.0,869.0,1.0,32.0,474.1666666666667,0.4262948207171315,3.33667000333667e-05,0.0024611191277857944,0.00041300818134527167,0.5473972602739726,0.005525114155251141,0.1636874481925866,-1.8097964732162093
DelayDiscountingTitrated-2023-1,861.0,763.0,803.0,1.0,1.0,1.0,405.0,0.02306288369006139,0.01035386631716907,0.0013629445136294452,2.736986301369863,0.5473972602739726,0.18246575342465754,0.5836048349315589,-0.5385311777009995
DelayDiscountingTitrated-2066-1,999.0,119.0,999.0,799.0,199.0,99.0,535.6666666666666,0.000143000143000143,0.24677871148459385,5.561116672227784e-06,0.0006892176864916762,0.0022055482893921664,0.001662284949956183,0.04191405394501771,-3.172134091944662
DelayDiscountingTitrated-3023-1,625.0,243.0,1.0,7.0,125.0,62.0,177.16666666666666,0.08571428571428572,0.10384087791495199,5.55,0.3886497064579256,0.0038356164383561643,0.0027632935631168067,1.0224672966814394,0.02221862473769697
DelayDiscountingTitrated-1011-1,994.0,994.0,998.0,994.0,994.0,945.0,986.5,0.0008623167576889911,0.00020120724346076458,1.11333778668448e-05,1.6537581654309418e-05,3.307516330861884e-06,1.0630330265033461e-05,0.0001841888012111342,-8.599549232890654
DelayDiscountingTitrated Backup1-3030-1,999.0,923.0,181.0,199.0,327.0,107.0,456.0,0.000143000143000143,0.0027807872878295413,0.025138121546961326,0.011027741446960832,0.0011277282057726948,0.0015243460077668245,0.006956954106381893,-4.968013528816467
